ID,NOME_CIENTIFICO,NOME_POPULAR
6843,Erythrina falcata Benth.,Vermelheira
6844,Erythrina fusca Lour.,Açacu
6845,Erythrina fusca Lour.,Açacurana
6846,Erythrina fusca Lour.,Açucarana
6847,Erythrina fusca Lour.,Bico-de-arara
6848,Erythrina fusca Lour.,Bico-de-papagaio
6849,Erythrina fusca Lour.,Bucare
6850,Erythrina fusca Lour.,Capitão-do-mato
6851,Erythrina fusca Lour.,Corticeira
6852,Erythrina fusca Lour.,Eritrina
6853,Erythrina fusca Lour.,Eritrina-da-baixa
6854,Erythrina fusca Lour.,Eritrina-do-alto
6855,Erythrina fusca Lour.,Feijão-bravo
6856,Erythrina fusca Lour.,João-curto
6857,Erythrina fusca Lour.,Machoco
6858,Erythrina fusca Lour.,Maxoxo
6859,Erythrina fusca Lour.,Moxoxo
6861,Erythrina fusca Lour.,Pau-de-jangada
6862,Erythrina fusca Lour.,Pau-de-sabão
6864,Erythrina fusca Lour.,Sanandu
6865,Erythrina fusca Lour.,Sanandura
6866,Erythrina fusca Lour.,Sapicuscaba
6868,Erythrina glauca Willd.,
6869,Erythrina mulungu Mart.,Amansa-senhor
6871,Erythrina mulungu Mart.,Capa-homem
6872,Erythrina mulungu Mart.,Corticeira
6873,Erythrina mulungu Mart.,Mulungu
6875,Erythrina mulungu Mart.,Sananduva
6876,Erythrina mulungu Mart.,Sapatinho-de-judeu
6877,Erythrina mulungu Mart.,Suiná
6879,Erythrina mulungu Mart.,Suiná-suinã
6880,Erythrina mulungu Mart.,Tiricero
6881,Erythrina poeppigiana (Walp.) O.F.Cook,Eritrina-do-alto
6883,Erythrina poeppigiana (Walp.) O.F.Cook,Suinã
6884,Erythrina sp.,Suinã
6885,Erythrina speciosa Andrews,Bico-de-papagaio
6886,Erythrina speciosa Andrews,Canivete
6888,Erythrina speciosa Andrews,Mulungu
6889,Erythrina speciosa Andrews,Mulungu-do-litoral
6890,Erythrina speciosa Andrews,Mulungu-litoral
248,Agonandra brasiliensis Miers,Marfinzeiro
250,Agonandra brasiliensis Miers,Pau-dalho-do-campo
251,Agonandra brasiliensis Miers,Pau-dalho-do-cerrado
253,Agonandra brasiliensis Miers,Pau-marfim-da-mata
254,Agonandra brasiliensis Miers,Pau-marfim-do-campo
255,Agonandra brasiliensis Miers,Pau-marfim-do-cerrado
256,Agonandra brasiliensis Miers,Pau-marfim-do-pará
258,Agonandra brasiliensis Miers,Quina-de-veado
259,Agonandra brasiliensis Miers,Quinze-cuia
260,Agonandra brasiliensis Miers,Tatu
261,Agonandra brasiliensis Miers,Tigre-cuia
263,Agonandra engleri Hoehne,Cerveja-de-pobre
264,Agonandra engleri Hoehne,Estoque
265,Ailanthus excelsa Roxb.,Árvore-celeste
267,Ailanthus glandulosa Desf.,Árvore-do-céu
268,Ailanthus glandulosa Desf.,Verniz-do-japão
273,Aiouea laevis (Mart.) Kosterm.,Amajouva
275,Aiouea piauhyensis (Meisn.) Mez,Canela-do-piauí
276,Aiouea saligna Meisn.,Canela
277,Aiouea saligna Meisn.,Canela-amarela-de-cheiro
278,Aiouea saligna Meisn.,Canela-anhoíba
280,Aiouea saligna Meisn.,Canela-do-rio-grande
281,Aiouea saligna Meisn.,Canela-sebo
282,Aiouea saligna Meisn.,Louro-amarelo-de-cheiro
284,Aiouea trinervis Meisn.,Louro-de-goiás
285,Albizia corymbosa (Rich.) Lewis & P.E.Owen,Fava
287,Albizia hasslerii (Chodat) Burkart.,Branquilho
288,Albizia hasslerii (Chodat) Burkart.,Farinha-seca
289,Albizia hasslerii (Chodat) Burkart.,Frango-assado
290,Albizia inopinata (Harms) G.P.Lewis,Bananinha
292,Albizia inundata (Mart.) Barneby & J.W.Grimes,Bigueiro
419,Aldina latifolia Benth.,Macucu
420,Aldina latifolia Benth.,Macucu-do-igapó
421,Aleurites fordii Hemsl.,Nogueira
424,Aleurites sp.,Leiteiro
425,Aleurites triloba Forst.,Nogueira
427,Aleurites triloba Forst.,Nogueira-de-iguapé
428,Aleurites triloba Forst.,Noz-da-índia
429,Aleurites triloba Forst.,Tungue
430,Alexa grandiflora Ducke,Melancieira
432,Alexa imperatricis (Schomb.) Baill.,Ingaí
433,Alibertia edulis A.Rich.,Ajuruí
434,Alibertia edulis A.Rich.,Goiaba-preta
436,Alibertia edulis A.Rich.,Puruí
437,Alibertia edulis A.Rich.,Puruizinho
439,Alibertia sessilis Schum.,Bola
440,Alibertia sessilis Schum.,Marmelada
442,Alibertia sessilis Schum.,Marmelada-do-campo
443,Alibertia sessilis Schum.,Marmelada-olho-de-boi
444,Alibertia sessilis Schum.,Marmelinho-do-campo
445,Alibertia sorbilis (Huber) Ducke,Apuruí
447,Alibertia sp.,Araçá-branco
449,Allamanda doniana Müll.Arg.,Acapociba
450,Allamanda doniana Müll.Arg.,Ibapocaba
451,Allamanda doniana Müll.Arg.,Itapocaba
453,Allantoma lineata (Mart. ex O.Berg) Miers,Castanheiro-da-serra
454,Allantoma lineata (Mart. ex O.Berg) Miers,Ceru
455,Allantoma lineata (Mart. ex O.Berg) Miers,Cheru
456,Allantoma lineata (Mart. ex O.Berg) Miers,Churu
457,Allantoma lineata (Mart. ex O.Berg) Miers,Jequitibá
459,Allantoma lineata (Mart. ex O.Berg) Miers,Seru
460,Allantoma lineata (Mart. ex O.Berg) Miers,Tauari
462,Allantoma sp.,Sapucaia
463,Allantoma sp.,Sapucarana
466,Allophylus edulis (A.St.-Hil.) Radlk.,Chala-chala
467,Allophylus edulis (A.St.-Hil.) Radlk.,Chal-chal
468,Allophylus edulis (A.St.-Hil.) Radlk.,Fruta-de-paraó
469,Allophylus edulis (A.St.-Hil.) Radlk.,Fruta-de-pavó
470,Allophylus edulis (A.St.-Hil.) Radlk.,Fruta-de-pomba
472,Allophylus edulis (A.St.-Hil.) Radlk.,Murta-branca
473,Allophylus edulis (A.St.-Hil.) Radlk.,Murta-vermelha
474,Allophylus edulis (A.St.-Hil.) Radlk.,Vacum
475,Allophylus edulis (A.St.-Hil.) Radlk.,Vacunzeiro
477,Allophylus guaraniticus (A.St.-Hil.) Radlk.,Uacoí-mirim
478,Allophylus guaraniticus (A.St.-Hil.) Radlk.,Vacum
479,Allophylus guaraniticus (A.St.-Hil.) Radlk.,Vacunzeiro
480,Allophylus petiolulatus Radlk.,Baga-de-morcego
481,Allophylus petiolulatus Radlk.,Casca-solta
483,Allophylus petiolulatus Radlk.,Timbó-mirim
484,Allophylus sericeus Radlk.,Laranjeira-do-mato
485,Allophylus sericeus Radlk.,Três-folhas-vermelhas
486,Almeidea longifolia A.St.-Hil.,Guambixim
488,Almeidea longifolia A.St.-Hil.,Guambixira
489,Almeidea longifolia A.St.-Hil.,Guamixinga
490,Almeidea longifolia A.St.-Hil.,Guamixira
492,Aloysia virgata (Ruiz & Pav.) A.Juss.,Camará
493,Aloysia virgata (Ruiz & Pav.) A.Juss.,Camará-de-lixa
494,Aloysia virgata (Ruiz & Pav.) A.Juss.,Cambará
496,Aloysia virgata (Ruiz & Pav.) A.Juss.,Lixa
497,Aloysia virgata (Ruiz & Pav.) A.Juss.,Lixeira
498,Aloysia virgata (Ruiz & Pav.) A.Juss.,Pau-lixa
499,Alseis floribunda Schott,Armação-de-serra
501,Alseis floribunda Schott,Falsa-pelada
502,Alseis floribunda Schott,Goiabeira
503,Alseis floribunda Schott,Quina-de-são-paulo
507,Alsophila aspera R.Br.,Samambaiaçu-do-brejo
509,Alsophila compta Mart.,Xaxim
510,Alsophila compta Mart.,Xaxim-penteado
2798,Cabralea canjerana (Vell.) Mart. subsp. canjerana,Canherana
2799,Cabralea canjerana (Vell.) Mart. subsp. canjerana,Canjarana
2801,Cabralea canjerana (Vell.) Mart. subsp. canjerana,Canjarana-vermelha
2802,Cabralea canjerana (Vell.) Mart. subsp. canjerana,Canjerana
2803,Cabralea canjerana (Vell.) Mart. subsp. canjerana,Canjerana-amarela
2804,Cabralea canjerana (Vell.) Mart. subsp. canjerana,Canjerana-branca
2805,Cabralea canjerana (Vell.) Mart. subsp. canjerana,Canjerana-de-prego
2806,Cabralea canjerana (Vell.) Mart. subsp. canjerana,Canjerana-falsa
2808,Cabralea canjerana (Vell.) Mart. subsp. canjerana,Canjeranamirim
2809,Cabralea canjerana (Vell.) Mart. subsp. canjerana,Canjerana-vermelha
2810,Cabralea canjerana (Vell.) Mart. subsp. canjerana,Carirana
2811,Cabralea canjerana (Vell.) Mart. subsp. canjerana,Cedro
2812,Cabralea canjerana (Vell.) Mart. subsp. canjerana,Cedro-canjarana
2813,Cabralea canjerana (Vell.) Mart. subsp. canjerana,Cedro-canjerana
2815,Cabralea canjerana (Vell.) Mart. subsp. canjerana,Cedro-macho
2816,Cabralea canjerana (Vell.) Mart. subsp. canjerana,Cedro-ná
2817,Cabralea canjerana (Vell.) Mart. subsp. canjerana,Chanchorena
2818,Cabralea canjerana (Vell.) Mart. subsp. canjerana,Coeirana
2819,Cabralea canjerana (Vell.) Mart. subsp. canjerana,Concharona
2821,Cabralea canjerana (Vell.) Mart. subsp. canjerana,Pindaiborana
2822,Cabralea canjerana (Vell.) Mart. subsp. canjerana,Vanjarana-vermelha
1812,Astronium graveolens Jacq.,Chuatã
1813,Astronium graveolens Jacq.,Gibatão
1814,Astronium graveolens Jacq.,Gibatão-vermelho
1815,Astronium graveolens Jacq.,Gonçalo
1816,Astronium graveolens Jacq.,Gonçalo-alves
1817,Astronium graveolens Jacq.,Gonçalo-do-mato
1818,Astronium graveolens Jacq.,Gonçalouro
1819,Astronium graveolens Jacq.,Guarabu-preto
1820,Astronium graveolens Jacq.,Guaritá
1821,Astronium graveolens Jacq.,Guaritá-vermelho
1822,Astronium graveolens Jacq.,Ibatão
1823,Astronium graveolens Jacq.,Maracanã
1824,Astronium graveolens Jacq.,Muiracatiara
1825,Astronium graveolens Jacq.,Pau-ferro
1826,Astronium graveolens Jacq.,Pau-ferro-do-rio-grande-do-sul
1827,Astronium graveolens Jacq.,Quebra-machado
1828,Astronium graveolens Jacq.,Sete-cascas
1829,Astronium graveolens Jacq.,Ubatã
1830,Astronium graveolens Jacq.,Ubatão
1831,Astronium graveolens Jacq.,Urundai
1832,Astronium lecointei Ducke,Aderno-preto
1833,Astronium lecointei Ducke,Aroeira
1834,Astronium lecointei Ducke,Aroeirão
1835,Astronium lecointei Ducke,Baracatiara
1836,Astronium lecointei Ducke,Gibatão-rajado
1837,Astronium lecointei Ducke,Gomável
1838,Astronium lecointei Ducke,Gonçaleiro
1839,Astronium lecointei Ducke,Gonçalo
1840,Astronium lecointei Ducke,Gonçalo-alves
1841,Astronium lecointei Ducke,Guarabu-do-campo
1842,Astronium lecointei Ducke,Guarabu-rajado
1843,Astronium lecointei Ducke,Guaribu-preto
1844,Astronium lecointei Ducke,Guaritá-rajado
1846,Astronium lecointei Ducke,Jejuera
1847,Astronium lecointei Ducke,Maracatiara
1848,Astronium lecointei Ducke,Maracatiara-branca
1850,Astronium lecointei Ducke,Maracoatiara
1851,Astronium lecointei Ducke,Muiracatiara
1852,Astronium lecointei Ducke,Muiracatiara-rajada
1853,Astronium lecointei Ducke,Muiracoatiara
1855,Astronium lecointei Ducke,Muiraquatiara
1856,Astronium lecointei Ducke,Pau-gonçalo
1857,Astronium lecointei Ducke,Sanguessugueira
1859,Astronium macrocalyx Engl.,Aroeira-mucuri
1860,Astronium macrocalyx Engl.,Gibata
1861,Astronium macrocalyx Engl.,Gibatão
1862,Astronium macrocalyx Engl.,Gibatão-rajado
1864,Astronium macrocalyx Engl.,Gomável
1865,Astronium macrocalyx Engl.,Gonçaleiro
1866,Astronium macrocalyx Engl.,Gonçalo
1868,Astronium macrocalyx Engl.,Guarabu-do-campo
1869,Astronium macrocalyx Engl.,Guarabu-marcineiro
1870,Astronium macrocalyx Engl.,Guarabu-preto
1872,Astronium macrocalyx Engl.,Guaribu-preto
1873,Astronium macrocalyx Engl.,Guaritá-rajado
1874,Astronium macrocalyx Engl.,Gurubó
1875,Astronium macrocalyx Engl.,Jejuera
1877,Astronium macrocalyx Engl.,Mirueira
1878,Astronium macrocalyx Engl.,Mucuri
1879,Astronium macrocalyx Engl.,Muiracatiara
1881,Astronium nelson-rosae D.A.,Aroeira
1882,Astronium sp.,Amesclinha
1883,Astronium sp.,Jindiba
1884,Astronium sp.,Mangue-branco
1886,Astronium ulei Mattick,Muiracatiara
1887,Astronium urundeuva (Allemão) Engl.,Aderno
1889,Astronium urundeuva (Allemão) Engl.,Arindeúva
1890,Astronium urundeuva (Allemão) Engl.,Aroeira
1891,Astronium urundeuva (Allemão) Engl.,Aroeira-dágua
1892,Astronium urundeuva (Allemão) Engl.,Aroeira-da-serra
1894,Astronium urundeuva (Allemão) Engl.,Aroeira-do-campo
1895,Astronium urundeuva (Allemão) Engl.,Aroeira-do-ceará
1896,Astronium urundeuva (Allemão) Engl.,Aroeira-do-cerrado
1897,Astronium urundeuva (Allemão) Engl.,Aroeira-do-sertão
1898,Astronium urundeuva (Allemão) Engl.,Aroeira-legítima
1900,Astronium urundeuva (Allemão) Engl.,Aroeira-preta
1901,Astronium urundeuva (Allemão) Engl.,Aroeira-verdadeira
1902,Astronium urundeuva (Allemão) Engl.,Aroeira-vermelha
1903,Astronium urundeuva (Allemão) Engl.,Aruíva
1905,Astronium urundeuva (Allemão) Engl.,Chibatã
1906,Astronium urundeuva (Allemão) Engl.,Gibão
1907,Astronium urundeuva (Allemão) Engl.,Gibatão
1908,Astronium urundeuva (Allemão) Engl.,Gonçalo-alves
1910,Astronium urundeuva (Allemão) Engl.,Orindeúva
4768,Coccoloba mollis Casar.,Folha-de-bolo
4770,Coccoloba peltigera Meisn.,Guabaraja
4771,Coccoloba peltigera Meisn.,Guajabara
4772,Coccoloba sp.,Cabaçu
4774,Coccoloba sp.,Cauaçu
4775,Coccoloba sp.,Jatobá
4777,Coccoloba uvifera L.,Baguaçu
4778,Coccoloba uvifera L.,Guajabara
4779,Coccoloba uvifera L.,Tangará-guaçu
4781,Coccoloba uvifera L.,Uva-do-mato
4782,Coccoloba uvifera L.,Uva-silvestre
4783,Cochlospermum orinoccense (H.B.K.) Steud.,Periorá
4785,Cochlospermum sp.,Algodão-bravo
4786,Cochlospermum sp.,Algodãozinho
4787,Cochlospermum sp.,Algodoeiro
4788,Cocos aequatorialis Barb.Rodr.,
4789,Cocos botryophora Mart.,
4791,Cocos comosa Mart.,
4793,Cocos datil Griseb. & Drude,
4794,Cocos equatorialis Barb.Rodr.,
4796,Cocos inajai Spruce ex Trail,
4797,Cocos nucifera L.,Coco
4798,Cocos nucifera L.,Coco-da-bahia
4800,Cocos nucifera L.,Coqueiro
4801,Cocos nucifera L.,Coqueiro-da-bahia
4802,Cocos nucifera L.,Coqueiro-da-índia
4804,Cocos nucifera L.,Inajá-guaçu
4805,Cocos odorata Barb.Rodr.,
4807,Cocos pulposa Barb.Rodr.,
4808,Cocos schizophylla Mart.,
4809,Cocos yatay Mart.,
4811,Cola acuminata Schott & Endl.,Coleira
4812,Cola acuminata Schott & Endl.,Obi
4813,Cola acuminata Schott & Endl.,Oubi
4815,Colubrina glandulosa Perkins,Brasilete
4816,Colubrina glandulosa Perkins,Caçoca
4817,Colubrina glandulosa Perkins,Falso-pau-brasil
4819,Colubrina glandulosa Perkins,Guaxumbo
4820,Colubrina glandulosa Perkins,Jucuruju
4821,Colubrina glandulosa Perkins,Sabiá-da-mata
4823,Colubrina glandulosa Perkins,Saguaraji
4824,Colubrina glandulosa Perkins,Saguaraji-vermelho
4825,Colubrina glandulosa Perkins,Saguari
4826,Colubrina glandulosa Perkins,Sobagi
4828,Colubrina glandulosa Perkins,Sobrajil
4829,Colubrina glandulosa Perkins,Sobrasil
4830,Colubrina glandulosa Perkins,Soque-soque
4831,Colubrina glandulosa Perkins,Sucurujuba
4832,Colubrina glandulosa var. reitzii (M.C.Johnst.) M.C.Johnst.,Brasilete
4833,Colubrina glandulosa var. reitzii (M.C.Johnst.) M.C.Johnst.,Caçoca
4834,Colubrina glandulosa var. reitzii (M.C.Johnst.) M.C.Johnst.,Falso-pau-brasil
4835,Colubrina glandulosa var. reitzii (M.C.Johnst.) M.C.Johnst.,Foguetião
4836,Colubrina glandulosa var. reitzii (M.C.Johnst.) M.C.Johnst.,Guaxumbo
4837,Colubrina glandulosa var. reitzii (M.C.Johnst.) M.C.Johnst.,Jucuruju
4838,Colubrina glandulosa var. reitzii (M.C.Johnst.) M.C.Johnst.,Jucuruxuva
4839,Colubrina glandulosa var. reitzii (M.C.Johnst.) M.C.Johnst.,Pau-brasil
4840,Colubrina glandulosa var. reitzii (M.C.Johnst.) M.C.Johnst.,Sabiá-da-mata
4841,Colubrina glandulosa var. reitzii (M.C.Johnst.) M.C.Johnst.,Sabiá-da-serra
4842,Colubrina glandulosa var. reitzii (M.C.Johnst.) M.C.Johnst.,Saguaraji
4843,Colubrina glandulosa var. reitzii (M.C.Johnst.) M.C.Johnst.,Saguaraji-amarelo
4844,Colubrina glandulosa var. reitzii (M.C.Johnst.) M.C.Johnst.,Saguaraji-vermelho
4845,Colubrina glandulosa var. reitzii (M.C.Johnst.) M.C.Johnst.,Saguari
4846,Colubrina glandulosa var. reitzii (M.C.Johnst.) M.C.Johnst.,Saguariji
4847,Colubrina glandulosa var. reitzii (M.C.Johnst.) M.C.Johnst.,Saguraji
4848,Colubrina glandulosa var. reitzii (M.C.Johnst.) M.C.Johnst.,Saraguaji
4849,Colubrina glandulosa var. reitzii (M.C.Johnst.) M.C.Johnst.,Sobraji
4850,Colubrina glandulosa var. reitzii (M.C.Johnst.) M.C.Johnst.,Sobrajil
4851,Colubrina glandulosa var. reitzii (M.C.Johnst.) M.C.Johnst.,Sobraju
4852,Colubrina glandulosa var. reitzii (M.C.Johnst.) M.C.Johnst.,Sobrasi
4853,Colubrina glandulosa var. reitzii (M.C.Johnst.) M.C.Johnst.,Sobrasil
4854,Colubrina glandulosa var. reitzii (M.C.Johnst.) M.C.Johnst.,Sobrasil-amarelo
4855,Colubrina glandulosa var. reitzii (M.C.Johnst.) M.C.Johnst.,Sobrasil-vermelho
4856,Colubrina glandulosa var. reitzii (M.C.Johnst.) M.C.Johnst.,Sobreji
4857,Colubrina glandulosa var. reitzii (M.C.Johnst.) M.C.Johnst.,Soque-soque
4858,Colubrina glandulosa var. reitzii (M.C.Johnst.) M.C.Johnst.,Sucurujuba
4859,Colubrina glandulosa var. reitzii (M.C.Johnst.) M.C.Johnst.,Surnaji
4860,Colubrina glandulosa var. reitzii (M.C.Johnst.) M.C.Johnst.,Suruaji
4861,Colubrina glandulosa var. reitzii (M.C.Johnst.) M.C.Johnst.,Surucuju
4862,Colubrina glandulosa var. reitzii (M.C.Johnst.) M.C.Johnst.,Surucujuba-vermelha
4863,Colubrina glandulosa var. reitzii (M.C.Johnst.) M.C.Johnst.,Xucerujuro
4864,Colubrina rufa Reissek,
4865,Colvillea racemosa Bojer,Flamboiaiã
4866,Combretum anfractuosum Mart.,Mofumbo
4867,Combretum anfractuosum Mart.,Vagueta
4868,Combretum duarteanum Cambess.,Caatinga-branca
4869,Combretum duarteanum Cambess.,Mofumbo
4870,Combretum duarteanum Cambess.,Vagueta
4871,Combretum leprosum Mart.,Carne-de-vaca
4872,Combretum leprosum Mart.,Mofumbo
4873,Combretum sp.,Mofumbo
4874,Commiphora leptophloeos (Mart.) Gillett,Amburana
4875,Commiphora leptophloeos (Mart.) Gillett,Amburana-de-cambão
4877,Commiphora leptophloeos (Mart.) Gillett,Amburana-fêmea
4878,Commiphora leptophloeos (Mart.) Gillett,Amburana-vermelha
4879,Commiphora leptophloeos (Mart.) Gillett,Amburaninha
4880,Commiphora leptophloeos (Mart.) Gillett,Jamburana
4881,Conceveiba guianensis Aubl.,Arraeira
4883,Conceveiba guianensis Aubl.,Tapichó
4884,Connarus cynosus Planch.,Mata-cachorro
4885,Connarus detersus Planch.,Conarácia
4887,Connarus patrisii Planch.,Árvore-dos-feiticeiros
4888,Connarus regnellii Schellenb.,Camboatã-da-serra
4889,Connarus regnellii Schellenb.,Jacaraí
4891,Connarus sp.,Mata-cachorro
6891,Erythrina umbrosa H.B.K.,Mãe-do-cacau
6893,Erythrina velutina Willd.,Corticeira
6894,Erythrina velutina Willd.,Mulungu
6895,Erythrina velutina Willd.,Sananduva
6897,Erythrina velutina Willd.,Suinã
6898,Erythrina verna Vell.,Canivete
6899,Erythrina verna Vell.,Corticeira
6901,Erythrina verna Vell.,Mulungu
6902,Erythrina verna Vell.,Sananduva
6904,Erythrina verna Vell.,Suinã
6905,Erythrochiton brasiliensis Nees & Mart.,Eritrochiton
6907,Erythroxylum amplifolium (Mart.) Schult.,Baga-de-pomba
6908,Erythroxylum amplifolium (Mart.) Schult.,Cocão
6909,Erythroxylum amplifolium (Mart.) Schult.,Concon
6910,Erythroxylum amplifolium (Mart.) Schult.,Fruta-de-pomba
6912,Erythroxylum argentinum O.E.Schulz.,Baga-de-pomba
6913,Erythroxylum argentinum O.E.Schulz.,Cocão
6914,Erythroxylum argentinum O.E.Schulz.,Concon
6916,Erythroxylum argentinum O.E.Schulz.,Marmeleiro-bravo
6917,Erythroxylum argentinum O.E.Schulz.,Marmeleiro-do-mato
6918,Erythroxylum argentinum O.E.Schulz.,Pau-de-bicho
6919,Erythroxylum cataractarum Spruce ex Peyer,Ipadumirim
6921,Erythroxylum citrifolium A.St.-Hil.,Fruta-de-pomba
6922,Erythroxylum coelophlebium Mart.,Fruta-de-pomba
6923,Erythroxylum columbinum (Mart.) Vell.,Vilmar
6924,Erythroxylum cuneifolium (Mart.) O.E.Schulz.,Baga-de-pomba
6925,Erythroxylum cuneifolium (Mart.) O.E.Schulz.,Cocão
6927,Erythroxylum cuneifolium (Mart.) O.E.Schulz.,Fruta-de-pomba
6928,Erythroxylum cuspidifolium Mart.,Baga-de-pomba
6929,Erythroxylum cuspidifolium Mart.,Cocão
6930,Erythroxylum cuspidifolium Mart.,Concon
6932,Erythroxylum daphnites Mart.,(sem nome comum)
6933,Erythroxylum deciduum A.St.-Hil.,
6934,Erythroxylum frangulaefolium A.St.-Hil.,Arco-de-pipa
6935,Erythroxylum frangulaefolium A.St.-Hil.,Arco-de-pipa-miúdo
6937,Erythroxylum microphyllum A.St.-Hil.,Cocãozinho
6938,Erythroxylum microphyllum A.St.-Hil.,Concon-mirim
6939,Erythroxylum myrsinites Mart.,Baga-de-pomba
6940,Erythroxylum myrsinites Mart.,Cocão
6942,Erythroxylum myrsinites Mart.,Fruta-de-pomba
6943,Erythroxylum nitidum Spreng.,Baga-de-pomba
6944,Erythroxylum nitidum Spreng.,Cocão
6946,Erythroxylum nitidum Spreng.,Fruta-de-pomba
6947,Erythroxylum ovatum Cav.,Cocão
6948,Erythroxylum pelleterianum A.St.-Hil.,Cocão
6950,Erythroxylum pulchrum A.St.-Hil.,Arco-de-pipa
6951,Erythroxylum pulchrum A.St.-Hil.,Cataúba
6952,Erythroxylum pulchrum A.St.-Hil.,Cocão
6953,Erythroxylum pulchrum A.St.-Hil.,Fruta-de-pombo
6955,Erythroxylum pulchrum A.St.-Hil.,Guareíta
6956,Erythroxylum pulchrum A.St.-Hil.,Sobraji
6957,Erythroxylum pulchrum A.St.-Hil.,Sobrasil
6958,Erythroxylum pulchrum A.St.-Hil.,Zé-maria
6960,Erythroxylum sp.,Cocão
6961,Erytrina reticulata C.Presl,
6963,Eschweilera albiflora (A.DC.) Miers,Macacarecuia
7729,Ficus maxima Mill.,Guaxinduba-preta
7730,Ficus maximiliana (Mart. ex Miq.) Miq.,
6966,Eschweilera blanchetiana (O.Berg) Miers,
6967,Eschweilera carrii Standl.,
6968,Eschweilera compressa (Vell.) Miers,Araribarana
6969,Eschweilera compressa (Vell.) Miers,Falso-araribá
6970,Eschweilera compressa (Vell.) Miers,Ibiribarana
6971,Eschweilera compressa (Vell.) Miers,Jequitibá
6972,Eschweilera compressa (Vell.) Miers,Sapucaiamirim
6973,Eschweilera coriacea (DC.) S.A.Mori,Biribá
6974,Eschweilera coriacea (DC.) S.A.Mori,Biribí
6975,Eschweilera coriacea (DC.) S.A.Mori,Castanheira-das-águas
6976,Eschweilera coriacea (DC.) S.A.Mori,Estopeiro
6977,Eschweilera coriacea (DC.) S.A.Mori,Ibibarana
6978,Eschweilera coriacea (DC.) S.A.Mori,Marão-vermelho
6979,Eschweilera coriacea (DC.) S.A.Mori,Matamatá
6980,Eschweilera coriacea (DC.) S.A.Mori,Matamatá-branco
6981,Eschweilera coriacea (DC.) S.A.Mori,Matamatá-brando
6982,Eschweilera coriacea (DC.) S.A.Mori,Matamatá-ci
6983,Eschweilera coriacea (DC.) S.A.Mori,Matamatá-preto
6984,Eschweilera coriacea (DC.) S.A.Mori,Morão-vermelho
6985,Eschweilera coriacea (DC.) S.A.Mori,Morrão-vermelho
6986,Eschweilera coriacea (DC.) S.A.Mori,Sapucaia-cheirosa
6987,Eschweilera coriacea (DC.) S.A.Mori,Tauari
6988,Eschweilera coriacea (DC.) S.A.Mori,Tauari-branco
6989,Eschweilera coriacea (DC.) S.A.Mori,Tauari-preto
6990,Eschweilera fracta R.Knuth,
6991,Eschweilera grandiflora (Aubl.) Sandwith,Matamatá
6992,Eschweilera grandiflora (Aubl.) Sandwith,Matamatá-rosa
6993,Eschweilera grandiflora (Aubl.) Sandwith,Sapucaia
6994,Eschweilera grandiflora (Aubl.) Sandwith,Sapucaia-de-folha-grande
6995,Eschweilera grandiflora (Aubl.) Sandwith,Sapucaia-pilão
6996,Eschweilera grata Sandwith,
6997,Eschweilera longipes (Poit.) Miers,
6998,Eschweilera luschnatii (O.Berg) Miers,
6999,Eschweilera matamata Huber,
7000,Eschweilera micrantha (O.Berg) Miers,Matamatá-ci
